ID	Species	numCommas	MF_Number	MF_Name
yfgA	Escherichia coli	 2	MF_001	GO:0003677~DNA binding
yfgA	Escherichia coli	 2	MF_002	GO:0043565~sequence-specific DNA binding
yfgB	Escherichia coli	 9	MF_001	GO:0005506~iron ion binding
yfgB	Escherichia coli	 9	MF_002	GO:0008173~RNA methyltransferase activity
yfgB	Escherichia coli	 9	MF_003	GO:0043167~ion binding
yfgB	Escherichia coli	 9	MF_004	GO:0043169~cation binding
yfgB	Escherichia coli	 9	MF_005	GO:0046872~metal ion binding
yfgB	Escherichia coli	 9	MF_006	GO:0046914~transition metal ion binding
yfgB	Escherichia coli	 9	MF_007	GO:0051536~iron-sulfur cluster binding
yfgB	Escherichia coli	 9	MF_008	GO:0051539~4 iron, 4 sulfur cluster binding
yfgB	Escherichia coli	 9	MF_009	GO:0051540~metal cluster binding
yfgC	Escherichia coli	10	MF_001	GO:0004175~endopeptidase activity
yfgC	Escherichia coli	10	MF_002	GO:0004222~metalloendopeptidase activity
yfgC	Escherichia coli	10	MF_003	GO:0008233~peptidase activity
yfgC	Escherichia coli	10	MF_004	GO:0008237~metallopeptidase activity
yfgC	Escherichia coli	10	MF_005	GO:0008270~zinc ion binding
yfgC	Escherichia coli	10	MF_006	GO:0043167~ion binding
yfgC	Escherichia coli	10	MF_007	GO:0043169~cation binding
yfgC	Escherichia coli	10	MF_008	GO:0046872~metal ion binding
yfgC	Escherichia coli	10	MF_009	GO:0046914~transition metal ion binding
yfgC	Escherichia coli	10	MF_010	GO:0070011~peptidase activity, acting on L-amino acid peptides
yfgD	Escherichia coli	 4	MF_001	GO:0008794~arsenate reductase (glutaredoxin) activity
yfgD	Escherichia coli	 4	MF_002	GO:0030611~arsenate reductase activity
yfgD	Escherichia coli	 4	MF_003	GO:0030613~oxidoreductase activity, acting on phosphorus or arsenic in donors
yfgD	Escherichia coli	 4	MF_004	GO:0030614~oxidoreductase activity, acting on phosphorus or arsenic in donors, with disulfide as acceptor
yfhA	Escherichia coli	13	MF_001	GO:0000156~two-component response regulator activity
yfhA	Escherichia coli	13	MF_002	GO:0000166~nucleotide binding
yfhA	Escherichia coli	13	MF_003	GO:0001882~nucleoside binding
yfhA	Escherichia coli	13	MF_004	GO:0001883~purine nucleoside binding
yfhA	Escherichia coli	13	MF_005	GO:0003677~DNA binding
yfhA	Escherichia coli	13	MF_006	GO:0005524~ATP binding
yfhA	Escherichia coli	13	MF_007	GO:0008134~transcription factor binding
yfhA	Escherichia coli	13	MF_008	GO:0017076~purine nucleotide binding
yfhA	Escherichia coli	13	MF_009	GO:0030528~transcription regulator activity
yfhA	Escherichia coli	13	MF_010	GO:0030554~adenyl nucleotide binding
yfhA	Escherichia coli	13	MF_011	GO:0032553~ribonucleotide binding
yfhA	Escherichia coli	13	MF_012	GO:0032555~purine ribonucleotide binding
yfhA	Escherichia coli	13	MF_013	GO:0032559~adenyl ribonucleotide binding
yfhH	Escherichia coli	 5	MF_001	GO:0003677~DNA binding
yfhH	Escherichia coli	 5	MF_002	GO:0003700~transcription factor activity
yfhH	Escherichia coli	 5	MF_003	GO:0005529~sugar binding
yfhH	Escherichia coli	 5	MF_004	GO:0030246~carbohydrate binding
yfhH	Escherichia coli	 5	MF_005	GO:0030528~transcription regulator activity
yfhK	Escherichia coli	13	MF_001	GO:0000155~two-component sensor activity
yfhK	Escherichia coli	13	MF_002	GO:0000166~nucleotide binding
yfhK	Escherichia coli	13	MF_003	GO:0001882~nucleoside binding
yfhK	Escherichia coli	13	MF_004	GO:0001883~purine nucleoside binding
yfhK	Escherichia coli	13	MF_005	GO:0004672~protein kinase activity
yfhK	Escherichia coli	13	MF_006	GO:0004673~protein histidine kinase activity
yfhK	Escherichia coli	13	MF_007	GO:0005524~ATP binding
yfhK	Escherichia coli	13	MF_008	GO:0016775~phosphotransferase activity, nitrogenous group as acceptor
yfhK	Escherichia coli	13	MF_009	GO:0017076~purine nucleotide binding
yfhK	Escherichia coli	13	MF_010	GO:0030554~adenyl nucleotide binding
yfhK	Escherichia coli	13	MF_011	GO:0032553~ribonucleotide binding
yfhK	Escherichia coli	13	MF_012	GO:0032555~purine ribonucleotide binding
yfhK	Escherichia coli	13	MF_013	GO:0032559~adenyl ribonucleotide binding
yfhL	Escherichia coli	 9	MF_001	GO:0005506~iron ion binding
yfhL	Escherichia coli	 9	MF_002	GO:0009055~electron carrier activity
yfhL	Escherichia coli	 9	MF_003	GO:0043167~ion binding
yfhL	Escherichia coli	 9	MF_004	GO:0043169~cation binding
yfhL	Escherichia coli	 9	MF_005	GO:0046872~metal ion binding
yfhL	Escherichia coli	 9	MF_006	GO:0046914~transition metal ion binding
yfhL	Escherichia coli	 9	MF_007	GO:0051536~iron-sulfur cluster binding
yfhL	Escherichia coli	 9	MF_008	GO:0051539~4 iron, 4 sulfur cluster binding
yfhL	Escherichia coli	 9	MF_009	GO:0051540~metal cluster binding
yfhM	Escherichia coli	 3	MF_001	GO:0004857~enzyme inhibitor activity
yfhM	Escherichia coli	 3	MF_002	GO:0004866~endopeptidase inhibitor activity
yfhM	Escherichia coli	 3	MF_003	GO:0030414~peptidase inhibitor activity
yfhQ	Escherichia coli	 2	MF_001	GO:0003723~RNA binding
yfhQ	Escherichia coli	 2	MF_002	GO:0008173~RNA methyltransferase activity
yfiE	Escherichia coli	 3	MF_001	GO:0003677~DNA binding
yfiE	Escherichia coli	 3	MF_002	GO:0003700~transcription factor activity
yfiE	Escherichia coli	 3	MF_003	GO:0030528~transcription regulator activity
yfiF	Escherichia coli	 2	MF_001	GO:0003723~RNA binding
yfiF	Escherichia coli	 2	MF_002	GO:0008173~RNA methyltransferase activity
yfiQ	Escherichia coli	17	MF_001	GO:0000166~nucleotide binding
yfiQ	Escherichia coli	17	MF_002	GO:0001882~nucleoside binding
yfiQ	Escherichia coli	17	MF_003	GO:0001883~purine nucleoside binding
yfiQ	Escherichia coli	17	MF_004	GO:0004467~long-chain-fatty-acid-CoA ligase activity
yfiQ	Escherichia coli	17	MF_005	GO:0005524~ATP binding
yfiQ	Escherichia coli	17	MF_006	GO:0008080~N-acetyltransferase activity
yfiQ	Escherichia coli	17	MF_007	GO:0015645~fatty-acid ligase activity
yfiQ	Escherichia coli	17	MF_008	GO:0016407~acetyltransferase activity
yfiQ	Escherichia coli	17	MF_009	GO:0016410~N-acyltransferase activity
yfiQ	Escherichia coli	17	MF_010	GO:0016877~ligase activity, forming carbon-sulfur bonds
yfiQ	Escherichia coli	17	MF_011	GO:0016878~acid-thiol ligase activity
yfiQ	Escherichia coli	17	MF_012	GO:0017076~purine nucleotide binding
yfiQ	Escherichia coli	17	MF_013	GO:0030554~adenyl nucleotide binding
yfiQ	Escherichia coli	17	MF_014	GO:0032553~ribonucleotide binding
yfiQ	Escherichia coli	17	MF_015	GO:0032555~purine ribonucleotide binding
yfiQ	Escherichia coli	17	MF_016	GO:0032559~adenyl ribonucleotide binding
yfiQ	Escherichia coli	17	MF_017	GO:0043758~acetate-CoA ligase (ADP-forming) activity
ygaA	Escherichia coli	13	MF_001	GO:0000166~nucleotide binding
ygaA	Escherichia coli	13	MF_002	GO:0001882~nucleoside binding
ygaA	Escherichia coli	13	MF_003	GO:0001883~purine nucleoside binding
ygaA	Escherichia coli	13	MF_004	GO:0003677~DNA binding
ygaA	Escherichia coli	13	MF_005	GO:0003700~transcription factor activity
ygaA	Escherichia coli	13	MF_006	GO:0005524~ATP binding
ygaA	Escherichia coli	13	MF_007	GO:0008134~transcription factor binding
ygaA	Escherichia coli	13	MF_008	GO:0017076~purine nucleotide binding
ygaA	Escherichia coli	13	MF_009	GO:0030528~transcription regulator activity
ygaA	Escherichia coli	13	MF_010	GO:0030554~adenyl nucleotide binding
ygaA	Escherichia coli	13	MF_011	GO:0032553~ribonucleotide binding
ygaA	Escherichia coli	13	MF_012	GO:0032555~purine ribonucleotide binding
ygaA	Escherichia coli	13	MF_013	GO:0032559~adenyl ribonucleotide binding
ygaE	Escherichia coli	 3	MF_001	GO:0003677~DNA binding
ygaE	Escherichia coli	 3	MF_002	GO:0003700~transcription factor activity
ygaE	Escherichia coli	 3	MF_003	GO:0030528~transcription regulator activity
ygaF	Escherichia coli	 2	MF_001	GO:0016620~oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
ygaF	Escherichia coli	 2	MF_002	GO:0019145~aminobutyraldehyde dehydrogenase activity
ygaG	Escherichia coli	 7	MF_001	GO:0005506~iron ion binding
ygaG	Escherichia coli	 7	MF_002	GO:0016846~carbon-sulfur lyase activity
ygaG	Escherichia coli	 7	MF_003	GO:0043167~ion binding
ygaG	Escherichia coli	 7	MF_004	GO:0043169~cation binding
ygaG	Escherichia coli	 7	MF_005	GO:0043768~S-ribosylhomocysteine lyase activity
ygaG	Escherichia coli	 7	MF_006	GO:0046872~metal ion binding
ygaG	Escherichia coli	 7	MF_007	GO:0046914~transition metal ion binding
ygaV	Escherichia coli	 3	MF_001	GO:0003677~DNA binding
ygaV	Escherichia coli	 3	MF_002	GO:0003700~transcription factor activity
ygaV	Escherichia coli	 3	MF_003	GO:0030528~transcription regulator activity
ygbD	Escherichia coli	11	MF_001	GO:0000166~nucleotide binding
ygbD	Escherichia coli	11	MF_002	GO:0001882~nucleoside binding
ygbD	Escherichia coli	11	MF_003	GO:0001883~purine nucleoside binding
ygbD	Escherichia coli	11	MF_004	GO:0009055~electron carrier activity
ygbD	Escherichia coli	11	MF_005	GO:0016730~oxidoreductase activity, acting on iron-sulfur proteins as donors
ygbD	Escherichia coli	11	MF_006	GO:0016731~oxidoreductase activity, acting on iron-sulfur proteins as donors, NAD or NADP as acceptor
ygbD	Escherichia coli	11	MF_007	GO:0017076~purine nucleotide binding
ygbD	Escherichia coli	11	MF_008	GO:0030554~adenyl nucleotide binding
ygbD	Escherichia coli	11	MF_009	GO:0048037~cofactor binding
ygbD	Escherichia coli	11	MF_010	GO:0050660~FAD binding
ygbD	Escherichia coli	11	MF_011	GO:0050662~coenzyme binding
ygbI	Escherichia coli	 3	MF_001	GO:0003677~DNA binding
ygbI	Escherichia coli	 3	MF_002	GO:0003700~transcription factor activity
ygbI	Escherichia coli	 3	MF_003	GO:0030528~transcription regulator activity
ygbJ	Escherichia coli	 4	MF_001	GO:0004616~phosphogluconate dehydrogenase (decarboxylating) activity
ygbJ	Escherichia coli	 4	MF_002	GO:0008442~3-hydroxyisobutyrate dehydrogenase activity
ygbJ	Escherichia coli	 4	MF_003	GO:0048037~cofactor binding
ygbJ	Escherichia coli	 4	MF_004	GO:0050662~coenzyme binding
ygbL	Escherichia coli	 7	MF_001	GO:0008270~zinc ion binding
ygbL	Escherichia coli	 7	MF_002	GO:0008738~L-fuculose-phosphate aldolase activity
ygbL	Escherichia coli	 7	MF_003	GO:0016832~aldehyde-lyase activity
ygbL	Escherichia coli	 7	MF_004	GO:0043167~ion binding
ygbL	Escherichia coli	 7	MF_005	GO:0043169~cation binding
ygbL	Escherichia coli	 7	MF_006	GO:0046872~metal ion binding
ygbL	Escherichia coli	 7	MF_007	GO:0046914~transition metal ion binding
ygbM	Escherichia coli	 6	MF_001	GO:0008903~hydroxypyruvate isomerase activity
ygbM	Escherichia coli	 6	MF_002	GO:0016860~intramolecular oxidoreductase activity
ygbM	Escherichia coli	 6	MF_003	GO:0016861~intramolecular oxidoreductase activity, interconverting aldoses and ketoses
ygbM	Escherichia coli	 6	MF_004	GO:0043167~ion binding
ygbM	Escherichia coli	 6	MF_005	GO:0043169~cation binding
ygbM	Escherichia coli	 6	MF_006	GO:0046872~metal ion binding
ygbN	Escherichia coli	 7	MF_001	GO:0008028~monocarboxylic acid transmembrane transporter activity
ygbN	Escherichia coli	 7	MF_002	GO:0015128~gluconate transmembrane transporter activity
ygbN	Escherichia coli	 7	MF_003	GO:0015145~monosaccharide transmembrane transporter activity
ygbN	Escherichia coli	 7	MF_004	GO:0015149~hexose transmembrane transporter activity
ygbN	Escherichia coli	 7	MF_005	GO:0030789~precorrin-3B C17-methyltransferase activity
ygbN	Escherichia coli	 7	MF_006	GO:0042879~aldonate transmembrane transporter activity
ygbN	Escherichia coli	 7	MF_007	GO:0051119~sugar transmembrane transporter activity
ygcF	Escherichia coli	 8	MF_001	GO:0005506~iron ion binding
ygcF	Escherichia coli	 8	MF_002	GO:0043167~ion binding
ygcF	Escherichia coli	 8	MF_003	GO:0043169~cation binding
ygcF	Escherichia coli	 8	MF_004	GO:0046872~metal ion binding
ygcF	Escherichia coli	 8	MF_005	GO:0046914~transition metal ion binding
ygcF	Escherichia coli	 8	MF_006	GO:0051536~iron-sulfur cluster binding
ygcF	Escherichia coli	 8	MF_007	GO:0051539~4 iron, 4 sulfur cluster binding
ygcF	Escherichia coli	 8	MF_008	GO:0051540~metal cluster binding
ygcM	Escherichia coli	 7	MF_001	GO:0003874~6-pyruvoyltetrahydropterin synthase activity
ygcM	Escherichia coli	 7	MF_002	GO:0008270~zinc ion binding
ygcM	Escherichia coli	 7	MF_003	GO:0016838~carbon-oxygen lyase activity, acting on phosphates
ygcM	Escherichia coli	 7	MF_004	GO:0043167~ion binding
ygcM	Escherichia coli	 7	MF_005	GO:0043169~cation binding
ygcM	Escherichia coli	 7	MF_006	GO:0046872~metal ion binding
ygcM	Escherichia coli	 7	MF_007	GO:0046914~transition metal ion binding
ygcN	Escherichia coli	 1	MF_001	GO:0009055~electron carrier activity
ygcO	Escherichia coli	 8	MF_001	GO:0005506~iron ion binding
ygcO	Escherichia coli	 8	MF_002	GO:0009055~electron carrier activity
ygcO	Escherichia coli	 8	MF_003	GO:0043167~ion binding
ygcO	Escherichia coli	 8	MF_004	GO:0043169~cation binding
ygcO	Escherichia coli	 8	MF_005	GO:0046872~metal ion binding
ygcO	Escherichia coli	 8	MF_006	GO:0046914~transition metal ion binding
ygcO	Escherichia coli	 8	MF_007	GO:0051536~iron-sulfur cluster binding
ygcO	Escherichia coli	 8	MF_008	GO:0051540~metal cluster binding
ygcP	Escherichia coli	 1	MF_001	GO:0030528~transcription regulator activity
ygcQ	Escherichia coli	 9	MF_001	GO:0000166~nucleotide binding
ygcQ	Escherichia coli	 9	MF_002	GO:0001882~nucleoside binding
ygcQ	Escherichia coli	 9	MF_003	GO:0001883~purine nucleoside binding
ygcQ	Escherichia coli	 9	MF_004	GO:0009055~electron carrier activity
ygcQ	Escherichia coli	 9	MF_005	GO:0017076~purine nucleotide binding
ygcQ	Escherichia coli	 9	MF_006	GO:0030554~adenyl nucleotide binding
ygcQ	Escherichia coli	 9	MF_007	GO:0048037~cofactor binding
ygcQ	Escherichia coli	 9	MF_008	GO:0050660~FAD binding
ygcQ	Escherichia coli	 9	MF_009	GO:0050662~coenzyme binding
ygcR	Escherichia coli	 1	MF_001	GO:0009055~electron carrier activity
ygcU	Escherichia coli	 8	MF_001	GO:0000166~nucleotide binding
ygcU	Escherichia coli	 8	MF_002	GO:0001882~nucleoside binding
ygcU	Escherichia coli	 8	MF_003	GO:0001883~purine nucleoside binding
ygcU	Escherichia coli	 8	MF_004	GO:0017076~purine nucleotide binding
ygcU	Escherichia coli	 8	MF_005	GO:0030554~adenyl nucleotide binding
ygcU	Escherichia coli	 8	MF_006	GO:0048037~cofactor binding
ygcU	Escherichia coli	 8	MF_007	GO:0050660~FAD binding
ygcU	Escherichia coli	 8	MF_008	GO:0050662~coenzyme binding
ygdH	Escherichia coli	 1	MF_001	GO:0003862~3-isopropylmalate dehydrogenase activity
ygeA	Escherichia coli	 4	MF_001	GO:0016854~racemase and epimerase activity
ygeA	Escherichia coli	 4	MF_002	GO:0016855~racemase and epimerase activity, acting on amino acids and derivatives
ygeA	Escherichia coli	 4	MF_003	GO:0047661~amino-acid racemase activity
ygeA	Escherichia coli	 4	MF_004	GO:0047689~aspartate racemase activity
ygeD	Escherichia coli	 1	MF_001	GO:0005319~lipid transporter activity
ygeR	Escherichia coli	 5	MF_001	GO:0004175~endopeptidase activity
ygeR	Escherichia coli	 5	MF_002	GO:0004222~metalloendopeptidase activity
ygeR	Escherichia coli	 5	MF_003	GO:0008233~peptidase activity
ygeR	Escherichia coli	 5	MF_004	GO:0008237~metallopeptidase activity
ygeR	Escherichia coli	 5	MF_005	GO:0070011~peptidase activity, acting on L-amino acid peptides
ygeV	Escherichia coli	13	MF_001	GO:0000166~nucleotide binding
ygeV	Escherichia coli	13	MF_002	GO:0001882~nucleoside binding
ygeV	Escherichia coli	13	MF_003	GO:0001883~purine nucleoside binding
ygeV	Escherichia coli	13	MF_004	GO:0003677~DNA binding
ygeV	Escherichia coli	13	MF_005	GO:0003700~transcription factor activity
ygeV	Escherichia coli	13	MF_006	GO:0005524~ATP binding
ygeV	Escherichia coli	13	MF_007	GO:0008134~transcription factor binding
ygeV	Escherichia coli	13	MF_008	GO:0017076~purine nucleotide binding
ygeV	Escherichia coli	13	MF_009	GO:0030528~transcription regulator activity
ygeV	Escherichia coli	13	MF_010	GO:0030554~adenyl nucleotide binding
ygeV	Escherichia coli	13	MF_011	GO:0032553~ribonucleotide binding
ygeV	Escherichia coli	13	MF_012	GO:0032555~purine ribonucleotide binding
ygeV	Escherichia coli	13	MF_013	GO:0032559~adenyl ribonucleotide binding
ygeW	Escherichia coli	 5	MF_001	GO:0004070~aspartate carbamoyltransferase activity
ygeW	Escherichia coli	 5	MF_002	GO:0016597~amino acid binding
ygeW	Escherichia coli	 5	MF_003	GO:0016743~carboxyl- or carbamoyltransferase activity
ygeW	Escherichia coli	 5	MF_004	GO:0031406~carboxylic acid binding
ygeW	Escherichia coli	 5	MF_005	GO:0043176~amine binding
ygeX	Escherichia coli	 7	MF_001	GO:0008838~diaminopropionate ammonia-lyase activity
ygeX	Escherichia coli	 7	MF_002	GO:0016840~carbon-nitrogen lyase activity
ygeX	Escherichia coli	 7	MF_003	GO:0016841~ammonia-lyase activity
ygeX	Escherichia coli	 7	MF_004	GO:0019842~vitamin binding
ygeX	Escherichia coli	 7	MF_005	GO:0030170~pyridoxal phosphate binding
ygeX	Escherichia coli	 7	MF_006	GO:0048037~cofactor binding
ygeX	Escherichia coli	 7	MF_007	GO:0070279~vitamin B6 binding
ygeY	Escherichia coli	12	MF_001	GO:0008233~peptidase activity
ygeY	Escherichia coli	12	MF_002	GO:0008237~metallopeptidase activity
ygeY	Escherichia coli	12	MF_003	GO:0008270~zinc ion binding
ygeY	Escherichia coli	12	MF_004	GO:0009014~succinyl-diaminopimelate desuccinylase activity
ygeY	Escherichia coli	12	MF_005	GO:0016811~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
ygeY	Escherichia coli	12	MF_006	GO:0043167~ion binding
ygeY	Escherichia coli	12	MF_007	GO:0043169~cation binding
ygeY	Escherichia coli	12	MF_008	GO:0046872~metal ion binding
ygeY	Escherichia coli	12	MF_009	GO:0046914~transition metal ion binding
ygeY	Escherichia coli	12	MF_010	GO:0046983~protein dimerization activity
ygeY	Escherichia coli	12	MF_011	GO:0050897~cobalt ion binding
ygeY	Escherichia coli	12	MF_012	GO:0070011~peptidase activity, acting on L-amino acid peptides
ygeZ	Escherichia coli	 4	MF_001	GO:0016812~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides
ygeZ	Escherichia coli	 4	MF_002	GO:0043167~ion binding
ygeZ	Escherichia coli	 4	MF_003	GO:0043169~cation binding
ygeZ	Escherichia coli	 4	MF_004	GO:0046872~metal ion binding
ygfA	Escherichia coli	12	MF_001	GO:0000166~nucleotide binding
ygfA	Escherichia coli	12	MF_002	GO:0001882~nucleoside binding
ygfA	Escherichia coli	12	MF_003	GO:0001883~purine nucleoside binding
ygfA	Escherichia coli	12	MF_004	GO:0005524~ATP binding
ygfA	Escherichia coli	12	MF_005	GO:0016879~ligase activity, forming carbon-nitrogen bonds
ygfA	Escherichia coli	12	MF_006	GO:0016882~cyclo-ligase activity
ygfA	Escherichia coli	12	MF_007	GO:0017076~purine nucleotide binding
ygfA	Escherichia coli	12	MF_008	GO:0030272~5-formyltetrahydrofolate cyclo-ligase activity
ygfA	Escherichia coli	12	MF_009	GO:0030554~adenyl nucleotide binding
ygfA	Escherichia coli	12	MF_010	GO:0032553~ribonucleotide binding
ygfA	Escherichia coli	12	MF_011	GO:0032555~purine ribonucleotide binding
ygfA	Escherichia coli	12	MF_012	GO:0032559~adenyl ribonucleotide binding
ygfG	Escherichia coli	 2	MF_001	GO:0004492~methylmalonyl-CoA decarboxylase activity
ygfG	Escherichia coli	 2	MF_002	GO:0016831~carboxy-lyase activity
ygfI	Escherichia coli	 3	MF_001	GO:0003677~DNA binding
ygfI	Escherichia coli	 3	MF_002	GO:0003700~transcription factor activity
ygfI	Escherichia coli	 3	MF_003	GO:0030528~transcription regulator activity
ygfK	Escherichia coli	19	MF_001	GO:0000166~nucleotide binding
ygfK	Escherichia coli	19	MF_002	GO:0001882~nucleoside binding
ygfK	Escherichia coli	19	MF_003	GO:0001883~purine nucleoside binding
ygfK	Escherichia coli	19	MF_004	GO:0005506~iron ion binding
ygfK	Escherichia coli	19	MF_005	GO:0009055~electron carrier activity
