"","From","Gene.Name","row","Escherichia coli str. K-12 substr. MG1655"
"2879","yihI","activator of Der GTPase(yihI)",1,948363
"2880","yihL","putative DNA-binding transcriptional regulator(yihL)",1,948368
"2881","yihM","putative sugar phosphate isomerase(yihM)",1,948367
"2882","yihN","MFS transporter family protein(yihN)",1,948365
"2883","yihO","putative sulphoquinovose importer(yihO)",1,948377
"2884","yihP","putative 2,3-dihydroxypropane-1-sulphonate exporter, membrane protein(yihP)",1,948371
"2885","yihQ","putative sulpholipid alpha-glucosidase; alpha-glucosyl fluoride glucosidase(yihQ)",1,948376
"2886","yihR","putative sulphoquinovose mutarotase(yihR)",1,948375
"2887","yihS","sulphoquinovose isomerase(yihS)",1,948374
"2888","yihT","6-deoxy-6-sulphofructose-1-phosphate aldolase(yihT)",1,948373
"2889","yihU","3-sulpholactaldehyde (SLA) reductase, NADH-dependent; gamma-hydroxybutyrate dehydrogenase, NADH-dependent(yihU)",1,948372
"2890","yihV","6-deoxy-6-sulphofructose kinase(yihV)",1,948382
"2891","yihW","putative transcriptional regulator for sulphoquinovose utilization(yihW)",1,948381
"2892","yihX","alpha-D-glucose-1-phosphate phosphatase, anomer-specific(yihX)",1,948380
"2893","yiiE","CopG family putative transcriptional regulator(yiiE)",1,948386
"2894","yiiF","putative thymol sensitivity protein, CopG family putative transcriptional regulator(yiiF)",1,948385
"2895","yiiG","DUF3829 family lipoprotein(yiiG)",1,948392
"2896","yiiM","6-N-hydroxylaminopurine resistance protein(yiiM)",1,948406
"2897","yiiQ","DUF1454 family putative periplasmic protein(yiiQ)",1,948408
"2898","yiiR","DUF805 family putative inner membrane protein(yiiR)",1,948417
"2899","yiiS","UPF0381 family protein(yiiS)",1,948416
"2900","yiiX","putative lipid binding hydrolase, DUF830 family protein(yiiX)",1,948436
"2901","yijD","DUF1422 family inner membrane protein(yijD)",1,948459
"2902","yijE","EamA-like transporter family protein(yijE)",1,948445
"2903","yijF","DUF1287 family protein(yijF)",1,948441
"2904","yijO","AraC family putative transcriptional activator(yijO)",1,948451
"2905","yjaB","GNAT-family putative N-acetyltransferase; acetyl coenzyme A-binding protein(yjaB)",1,948514
"2906","yjaG","DUF416 domain protein(yjaG)",1,948501
"2907","yjaH","DUF1481 family putative lipoprotein(yjaH)",1,948508
"2908","yjbB","putative Na+/Pi-cotransporter(yjbB)",1,948521
"2909","yjbD","DUF3811 family protein(yjbD)",1,948518
"2910","yjbE","extracellular polysaccharide production threonine-rich protein(yjbE)",1,948534
"2911","yjbF","extracellular polysaccharide production lipoprotein(yjbF)",1,948533
"2912","yjbG","extracellular polysaccharide export OMA protein(yjbG)",1,948526
"2913","yjbH","DUF940 family extracellular polysaccharide protein(yjbH)",1,948527
"2914","yjbI","pseudo(yjbI)",1,948546
"2915","yjbJ","stress-induced protein, UPF0337 family(yjbJ)",1,948553
"2916","yjbL","uncharacterized protein(yjbL)",1,948551
"2917","yjbM","uncharacterized protein(yjbM)",1,948550
"2918","yjbQ","thiamine phosphate synthase(yjbQ)",1,948561
"2919","yjbR","DUF419 family protein(yjbR)",1,948560
"2920","yjcB","putative inner membrane protein(yjcB)",1,948569
"2921","yjcE","putative cation/proton antiporter(yjcE)",1,948577
"2922","yjcF","pentapeptide repeats protein(yjcF)",1,948576
"2923","yjcH","DUF485 family inner membrane protein(yjcH)",1,948574
"2924","yjcO","Sel1 family TPR-like repeat protein(yjcO)",1,948586
"2925","yjcS","metallo-beta-lactamase superfamily protein(yjcS)",1,948597
"2926","yjcZ","YjcZ family protein; yhjH motility defect suppressor(yjcZ)",1,948633
"2927","yjdC","putative transcriptional regulator(yjdC)",1,948650
"2928","yjdF","DUF2238 family inner membrane protein(yjdF)",1,948634
"2929","yjdI","putative 4Fe-4S mono-cluster protein(yjdI)",1,948648
"2930","yjdJ","GNAT family putative N-acetyltransferase(yjdJ)",1,948647
"2931","yjdP","putative periplasmic protein(yjdP)",1,2847754
"2932","yjeH","putative transporter(yjeH)",1,948656
"2933","yjeI","DUF4156 family lipoprotein(yjeI)",1,948664
"2934","yjeJ","uncharacterized protein(yjeJ)",1,948663
"2935","yjeM","putative transporter(yjeM)",1,948679
"2936","yjeT","DUF2065 family protein(yjeT)",1,948696
"2937","yjfC","ATP-Grasp family ATPase(yjfC)",1,948699
"2938","yjfF","putative sugar ABC transporter permease(yjfF)",1,948754
"2939","yjfI","DUF2170 family protein(yjfI)",1,948704
"2940","yjfJ","PspA/IM30 family protein(yjfJ)",1,948703
"2941","yjfK","DUF2491 family protein(yjfK)",1,948702
"2942","yjfL","UPF0719 family inner membrane protein(yjfL)",1,948701
"2943","yjfM","DUF1190 family protein(yjfM)",1,948700
"2944","yjfN","DUF1471 family periplasmic protein(yjfN)",1,948709
"2945","yjfP","acyl CoA esterase(yjfP)",1,948707
"2946","yjfY","YhcN family protein, periplasmic(yjfY)",1,948713
"2947","yjgA","ribosome-associated UPF0307 family protein(yjgA)",1,948751
"2948","yjgH","UPF0131 family protein(yjgH)",1,948769
"2949","yjgL","SopA-central-domain-like hexapeptide repeat protein(yjgL)",1,948776
"2950","yjgM","GNAT family putative N-acetyltransferase(yjgM)",1,948772
"2951","yjgN","DUF898 family inner membrane protein(yjgN)",1,948784
"2952","yjgR","DUF853 family protein with NTPase fold(yjgR)",1,948978
"2953","yjgZ","uncharacterized protein(yjgZ)",1,948804
"2954","yjhB","putative MFS transporter, membrane protein(yjhB)",1,948807
"2955","yjhC","GFO/IDH/MOCA family putative oxidoreductase. NAD(P)-dependent(yjhC)",1,948808
"2956","yjhP","putative methyltransferase(yjhP)",1,946851
"2957","yjhQ","GNAT family putative N-acetyltransferase(yjhQ)",1,949059
"2958","yjiA","metal-binding GTPase(yjiA)",1,948882
"2959","yjiC","uncharacterized protein(yjiC)",1,948850
"2960","yjiG","SpmB family inner membrane protein(yjiG)",1,948854
"2961","yjiH","nucleoside recognition pore and gate family putative inner membrane transporter(yjiH)",1,948856
"2962","yjiJ","DUF1228 family putative inner membrane MFS superfamily transporter(yjiJ)",1,948859
"2963","yjiK","SdiA-regulated family putative membrane-anchored protein; putative phytase-like esterase(yjiK)",1,948957
"2964","yjiL","putative ATPase, activator of (R)-hydroxyglutaryl-CoA dehydratase(yjiL)",1,948837
"2965","yjiM","putative 2-hydroxyglutaryl-CoA dehydratase(yjiM)",1,945789
"2966","yjiN","zinc-type alcohol dehydrogenase-like protein(yjiN)",1,948860
"2967","yjiX","DUF466 family protein(yjiX)",1,949090
"2968","yjiY","putative transporter(yjiY)",1,948914
"2969","yjjA","putative DUF2501 family periplasmic protein(yjjA)",1,948887
"2970","yjjB","DUF3815 family inner membrane protein(yjjB)",1,948811
"2971","yjjG","dUMP phosphatase(yjjG)",1,948899
"2972","yjjI","DUF3029 family protein, putative glycine radical enzyme(yjjI)",1,948904
"2973","yjjP","DUF1212 family inner membrane protein(yjjP)",1,948812
"2974","yjjQ","putative transcriptional regulator(yjjQ)",1,948896
"2975","yjjU","putative patatin-like family phospholipase(yjjU)",1,948906
"2976","yjjV","putative DNase(yjjV)",1,2847741
"2977","yjjW","putative pyruvate formate lyase activating enzyme(yjjW)",1,948905
"2978","yjjX","non-canonical purine NTP phosphatase, ITPase/XTPase(yjjX)",1,948919
"2979","yjjY","uncharacterized protein(yjjY)",1,948925
"2980","yjjZ","uncharacterized protein(yjjZ)",1,1450313
"2981","ykfJ","pseudo(ykfJ)",1,944924
"2982","ykgA","pseudo(ykgA)",1,944956
"2983","ykgE","cysteine-rich LutA family protein; putative electron transport chain YkgEFG component(ykgE)",1,948438
"2984","ykgF","ferridoxin-like LutB family protein; putative electron transport chain YkgEFG component(ykgF)",1,944980
"2985","ykgG","LutC family protein; putative electron transport chain YkgEFG component(ykgG)",1,945906
"2986","ykgH","putative inner membrane protein(ykgH)",1,947513
"2987","ykgJ","UPF0153 cysteine cluster protein(ykgJ)",1,945905
"2988","ykgL","uncharacterized protein(ykgL)",1,944962
"2989","ykiA","pseudo(ykiA)",1,945423
"2990","ylaB","putative membrane-anchored cyclic-di-GMP phosphodiesterase(ylaB)",1,948951
"2991","ylaC","DUF1449 family inner membrane protein(ylaC)",1,948876
"2992","ylbE","NO-induced DUF1116 protein(ylbE)",1,4056025
"2993","ylbF","putative anaerobic allantoin catabolic oxamate carbamoyltransferase; DUF2877 family protein(ylbF)",1,945195
"2994","ylbG","pseudo(ylbG)",1,946803
"2995","ylcG","uncharacterized protein, DLP12 prophage(ylcG)",1,1450240
"2996","yliE","putative membrane-anchored cyclic-di-GMP phosphodiesterase(yliE)",1,945462
"2997","yliF","putative membrane-anchored diguanylate cyclase(yliF)",1,945463
"2998","yliI","soluble aldose sugar dehydrogenase(yliI)",1,945467
"2999","ymdA","uncharacterized protein(ymdA)",1,949012
"3000","ymdB","O-acetyl-ADP-ribose deacetylase; RNase III inhibitor during cold shock; putative cardiolipin synthase C regulatory subunit(ymdB)",1,946987
"3001","ymdF","KGG family protein(ymdF)",1,945598
"3002","ymfA","DUF3592 family inner membrane protein(ymfA)",1,945684
"3003","ymgA","RcsB connector protein for regulation of biofilm(ymgA)",1,948991
"3004","ymgC","Blue light, low temperature and stress induced protein(ymgC)",1,945090
"3005","ymgD","uncharacterized protein(ymgD)",1,945732
"3006","ymgE","UPF0410 family putative inner membrane protein(ymgE)",1,945760
"3007","ymgF","inner membrane division septum protein(ymgF)",1,1450253
"3008","ymjA","DUF2543 family protein(ymjA)",1,945874
"3009","ynaE","cold shock protein, Rac prophage(ynaE)",1,946078
"3010","ynaI","mechanosensitive channel protein, very small conductance(ynaI)",1,945898
"3011","ynaJ","DUF2534 family putative inner membrane protein(ynaJ)",1,945901
"3012","ynaK","Rac prophage; conserved protein(ynaK)",1,947417
"3013","ynbA","inner membrane protein(ynbA)",1,945973
"3014","ynbB","putative CDP-diglyceride synthase(ynbB)",1,945972
"3015","ynbC","putative esterase(ynbC)",1,945970
"3016","ynbD","putative phosphatase inner membrane protein(ynbD)",1,945985
"3017","ynbE","lipoprotein(ynbE)",1,945946
"3018","yncD","putative iron outer membrane transporter(yncD)",1,946015
"3019","yncE","ATP-binding protein, periplasmic, function unknown(yncE)",1,946006
"3020","yncG","glutathione S-transferase homolog(yncG)",1,946023
"3021","yncH","IPR020099 family protein(yncH)",1,946024
"3022","yncJ","uncharacterized protein(yncJ)",1,945990
"3023","yneE","bestrophin family putative inner membrane protein(yneE)",1,946188
"3024","yneF","putative membrane-bound diguanylate cyclase(yneF)",1,947422
"3025","yneG","DUF4186 family protein(yneG)",1,946171
"3026","yneJ","putative DNA-binding transcriptional regulator(yneJ)",1,946079
"3027","yneK","uncharacterized protein(yneK)",1,946080
"3028","yneL","pseudo(yneL)",1,946063
"3029","ynfA","UPF0060 family inner membrane protein(ynfA)",1,946125
"3030","ynfB","UPF0482 family putative periplasmic protein(ynfB)",1,946119
"3031","ynfC","UPF0257 family lipoprotein(ynfC)",1,946131
"3032","ynfD","DUF1161 family periplasmic protein(ynfD)",1,946133
"3033","ynfE","putative selenate reductase, periplasmic(ynfE)",1,946135
"3034","ynfF","S- and N-oxide reductase, A subunit, periplasmic(ynfF)",1,945268
"3035","ynfG","oxidoreductase, Fe-S subunit(ynfG)",1,945638
"3036","ynfH","oxidoreductase, membrane subunit(ynfH)",1,945822
"3037","ynfK","putative dethiobiotin synthetase(ynfK)",1,944927
"3038","ynfL","LysR family putative transcriptional regulator(ynfL)",1,946136
"3039","ynfM","putative arabinose efflux transporter(ynfM)",1,946138
"3040","ynfN","Qin prophage; cold shock-induced protein(ynfN)",1,946097
"3041","yniA","fructosamine kinase family protein(yniA)",1,946236
"3042","yniB","putative inner membrane protein(yniB)",1,945140
"3043","yniC","2-deoxyglucose-6-P phosphatase(yniC)",1,945632
"3044","ynjA","carboxymuconolactone decarboxylase family protein(ynjA)",1,946270
"3045","ynjB","putative ABC transporter periplasmic binding protein(ynjB)",1,946271
"3046","ynjC","putative ABC transporter permease(ynjC)",1,946273
"3047","ynjD","putative ABC transporter ATPase(ynjD)",1,944965
"3048","ynjE","molybdopterin synthase sulfurtransferase(ynjE)",1,946505
"3049","ynjF","CDP-alcohol phosphatidyltransferase family inner membrane protein(ynjF)",1,946221
"3050","ynjH","DUF1496 family protein(ynjH)",1,946279
"3051","ynjI","inner membrane protein(ynjI)",1,946239
"3052","yoaA","putative ATP-dependent helicase, DinG family(yoaA)",1,946305
"3053","yoaB","putative reactive intermediate deaminase(yoaB)",1,946357
"3054","yoaC","DUF1889 family protein(yoaC)",1,946308
"3055","yoaD","putative membrane-anchored cyclic-di-GMP phosphodiesterase, regulator of cellulose production(yoaD)",1,946336
"3056","yoaE","putative membrane protein/conserved protein(yoaE)",1,946335
"3057","yoaF","DUF333 family outer membrane lipoprotein(yoaF)",1,946310
"3058","yoaG","uncharacterized protein(yoaG)",1,946314
"3059","yoaH","UPF0181 family protein(yoaH)",1,946346
"3060","yobA","CopC family protein(yobA)",1,948315
"3061","yobB","C-N hydrolase family protein(yobB)",1,948329
"3062","yobD","UPF0266 family inner membrane protein(yobD)",1,946343
"3063","yobF","DUF2527 family heat-induced protein(yobF)",1,946338
"3064","yodB","cytochrome b561 homolog(yodB)",1,946491
"3065","yoeD","pseudo(yoeD)",1,5625568
"3066","yohC","Yip1 family inner membrane protein(yohC)",1,946666
"3067","yohD","DedA family inner membrane protein(yohD)",1,946661
"3068","yohF","putative oxidoreductase(yohF)",1,949126
"3069","yohJ","UPF0299 family inner membrane protein(yohJ)",1,949127
"3070","yohK","LrgB family inner membrane protein(yohK)",1,949125
"3071","yojI","microcin J25 efflux ABC transporter permease/ATPase(yojI)",1,946705
"3072","ypdA","sensor kinase regulating yhjX; pyruvate-responsive YpdAB two-component system(ypdA)",1,946723
"3073","ypdB","response regulator activating yhjX; pyruvate-responsive YpdAB two-component system(ypdB)",1,947395
"3074","ypdC","putative DNA-binding protein(ypdC)",1,946856
"3075","ypdE","aminopeptidase(ypdE)",1,946848
"3076","ypdF","Xaa-Pro aminopeptidase(ypdF)",1,946853
"3077","ypdI","putative lipoprotein involved in colanic acid biosynthesis(ypdI)",1,949107
"3078","ypeA","GNAT family putative N-acetyltransferase(ypeA)",1,946917
"3079","ypeB","DUF3820 family protein(ypeB)",1,1450285
"3080","ypeC","DUF2502 family putative periplasmic protein(ypeC)",1,946855
"3081","ypfG","DUF1176 family protein(ypfG)",1,946828
"3082","ypfH","palmitoyl-CoA esterase activity, uncertain physiological substrate(ypfH)",1,947571
"3083","ypfJ","putative neutral zinc metallopeptidase(ypfJ)",1,946956
"3084","yphA","DoxX family inner membrane protein(yphA)",1,947365
"3085","yphB","mutarotase superfamily protein, YphB family(yphB)",1,947017
"3086","yphC","putative Zn-dependent NAD(P)-binding oxidoreductase(yphC)",1,947019
"3087","yphD","putative sugar ABC transporter permease(yphD)",1,949063
"3088","yphE","putative sugar ABC transporter ATPase(yphE)",1,948990
"3089","yphF","putative sugar ABC transporter periplasmic binding protein(yphF)",1,947020
"3090","yphG","DUF4380 domain-containing TPR repeat protein(yphG)",1,947021
"3091","yphH","putative DNA-binding transcriptional regulator(yphH)",1,947023
"3092","ypjD","cytochrome c assembly protein family inner membrane protein(ypjD)",1,947098
"3093","yqaA","COG1238 family inner membrane protein(yqaA)",1,945419
"3094","yqaB","fructose-1-P and 6-phosphogluconate phosphatase(yqaB)",1,945776
"3095","yqaE","cyaR sRNA-regulated protein(yqaE)",1,947138
"3096","yqcA","short-chain flavodoxin, FMN-binding(yqcA)",1,947151
"3097","yqcC","DUF446 family protein(yqcC)",1,946027
"3098","yqcE","putative MFS transporter, inner membrane protein(yqcE)",1,947248
"3099","yqeA","putative amino acid kinase(yqeA)",1,947358
"3100","yqeB","XdhC-CoxI family protein with NAD(P)-binding Rossman fold(yqeB)",1,947357
"3101","yqeC","putative selenium-dependent hydroxylase accessory protein(yqeC)",1,947350
"3102","yqeF","short chain acyltransferase(yqeF)",1,947324
"3103","yqeG","putative transporter(yqeG)",1,945028
"3104","yqeH","putative LuxR family transcriptional regulator(yqeH)",1,945263
"3105","yqfA","hemolysin III family HylIII inner membrane protein(yqfA)",1,947381
"3106","yqfB","UPF0267 family protein(yqfB)",1,947380
"3107","yqfE","pseudo(yqfE)",1,946707
"3108","yqgA","DUF554 family putative inner membrane protein(yqgA)",1,947462
"3109","yqgB","uncharacterized protein(yqgB)",1,947433
"3110","yqgC","uncharacterized protein(yqgC)",1,945052
"3111","yqgE","uncharacterized protein(yqgE)",1,947442
"3112","yqgF","putative Holliday junction resolvase(yqgF)",1,947439
"3113","yqhA","UPF0114 family putative inner membrane protein(yqhA)",1,947479
"3114","yqhC","transcriptional activator of yqhD(yqhC)",1,947491
"3115","yqhD","aldehyde reductase, NADPH-dependent(yqhD)",1,947493
"3116","yqhG","DUF3828 family putative periplasmic protein(yqhG)",1,945919
"3117","yqhH","outer membrane lipoprotein, Lpp paralog(yqhH)",1,946832
"3118","yqiA","acyl CoA esterase(yqiA)",1,947488
"3119","yqiB","DUF1249 protein YqiB(yqiB)",1,947518
"3120","yqiC","BMFP family putative fusogenic protein(yqiC)",1,947524
"3121","yqiG","pseudo(yqiG)",1,947529
"3122","yqiH","putative periplasmic pilin chaperone(yqiH)",1,947531
"3123","yqiI","fimbrial protein(yqiI)",1,947535
"3124","yqiJ","DUF1449 family inner membrane protein(yqiJ)",1,947530
"3125","yqiK","PHB family membrane protein, function unknown(yqiK)",1,947537
"3126","yqjA","general envelope maintenance protein; DedA family inner membrane protein; putative multidrug efflux transporter(yqjA)",1,947643
"3127","yqjC","DUF1090 family putative periplasmic protein(yqjC)",1,947622
"3128","yqjD","membrane-anchored ribosome-binding protein(yqjD)",1,947614
