"","From","Gene.Name","row","Escherichia coli str. K-12 substr. MG1655"
"2992","yieK","putative 6-phosphogluconolactonase(yieK)",1,948229
"2993","yieL","putative xylanase(yieL)",1,948272
"2994","yieP","putative transcriptional regulator(yieP)",1,948263
"2995","yifB","magnesium chelatase family protein and putative transcriptional regulator(yifB)",1,948282
"2996","yifE","UPF0438 family protein(yifE)",1,948274
"2997","yifK","putative APC family amino acid transporter(yifK)",1,945400
"2998","yifL","putative lipoprotein(yifL)",1,1450304
"2999","yifN","pseudo(yifN)",1,2847676
"3000","yigA","DUF484 family protein(yigA)",1,948359
"3001","yigB","5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase; pyrimidine phosphatase; riboflavin synthesis(yigB)",1,948357
"3002","yigE","DUF2233 family protein(yigE)",1,2847679
"3003","yigF","DUF2628 family putative inner membrane protein(yigF)",1,948340
"3004","yigG","PRK11371 family inner membrane protein(yigG)",1,948344
"3005","yigI","4HBT thioesterase family protein(yigI)",1,948338
"3006","yigL","pyridoxal phosphate phosphatase(yigL)",1,2847768
"3007","yigM","putative inner membrane EamA-like transporter(yigM)",1,948309
"3008","yigZ","UPF0029 family protein(yigZ)",1,948334
"3009","yihA","cell division GTP-binding protein(yihA)",1,948358
"3010","yihD","DUF1040 protein YihD(yihD)",1,948348
"3011","yihF","DUF945 family protein(yihF)",1,948352
"3012","yihG","inner membrane protein, inner membrane acyltransferase(yihG)",1,948350
"3013","yihI","activator of Der GTPase(yihI)",1,948363
"3014","yihL","putative DNA-binding transcriptional regulator(yihL)",1,948368
"3015","yihM","putative sugar phosphate isomerase(yihM)",1,948367
"3016","yihN","MFS transporter family protein(yihN)",1,948365
"3017","yihO","putative sulphoquinovose importer(yihO)",1,948377
"3018","yihP","putative 2,3-dihydroxypropane-1-sulphonate exporter, membrane protein(yihP)",1,948371
"3019","yihQ","putative sulpholipid alpha-glucosidase; alpha-glucosyl fluoride glucosidase(yihQ)",1,948376
"3020","yihR","putative sulphoquinovose mutarotase(yihR)",1,948375
"3021","yihS","sulphoquinovose isomerase(yihS)",1,948374
"3022","yihT","6-deoxy-6-sulphofructose-1-phosphate aldolase(yihT)",1,948373
"3023","yihU","3-sulpholactaldehyde (SLA) reductase, NADH-dependent; gamma-hydroxybutyrate dehydrogenase, NADH-dependent(yihU)",1,948372
"3024","yihV","6-deoxy-6-sulphofructose kinase(yihV)",1,948382
"3025","yihW","putative transcriptional regulator for sulphoquinovose utilization(yihW)",1,948381
"3026","yihX","alpha-D-glucose-1-phosphate phosphatase, anomer-specific(yihX)",1,948380
"3027","yiiD","GNAT family putative N-acetyltransferase(yiiD)",1,948387
"3028","yiiE","CopG family putative transcriptional regulator(yiiE)",1,948386
"3029","yiiF","putative thymol sensitivity protein, CopG family putative transcriptional regulator(yiiF)",1,948385
"3030","yiiG","DUF3829 family lipoprotein(yiiG)",1,948392
"3031","yiiM","6-N-hydroxylaminopurine resistance protein(yiiM)",1,948406
"3032","yiiQ","DUF1454 family putative periplasmic protein(yiiQ)",1,948408
"3033","yiiR","DUF805 family putative inner membrane protein(yiiR)",1,948417
"3034","yiiS","UPF0381 family protein(yiiS)",1,948416
"3035","yiiX","putative lipid binding hydrolase, DUF830 family protein(yiiX)",1,948436
"3036","yijD","DUF1422 family inner membrane protein(yijD)",1,948459
"3037","yijE","EamA-like transporter family protein(yijE)",1,948445
"3038","yijF","DUF1287 family protein(yijF)",1,948441
"3039","yijO","AraC family putative transcriptional activator(yijO)",1,948451
"3040","yjaB","GNAT-family putative N-acetyltransferase; acetyl coenzyme A-binding protein(yjaB)",1,948514
"3041","yjaG","DUF416 domain protein(yjaG)",1,948501
"3042","yjaH","DUF1481 family putative lipoprotein(yjaH)",1,948508
"3043","yjbB","putative Na+/Pi-cotransporter(yjbB)",1,948521
"3044","yjbD","DUF3811 family protein(yjbD)",1,948518
"3045","yjbE","extracellular polysaccharide production threonine-rich protein(yjbE)",1,948534
"3046","yjbF","extracellular polysaccharide production lipoprotein(yjbF)",1,948533
"3047","yjbG","extracellular polysaccharide export OMA protein(yjbG)",1,948526
"3048","yjbH","DUF940 family extracellular polysaccharide protein(yjbH)",1,948527
"3049","yjbI","pseudo(yjbI)",1,948546
"3050","yjbJ","stress-induced protein, UPF0337 family(yjbJ)",1,948553
"3051","yjbL","uncharacterized protein(yjbL)",1,948551
"3052","yjbM","uncharacterized protein(yjbM)",1,948550
"3053","yjbQ","thiamine phosphate synthase(yjbQ)",1,948561
"3054","yjbR","DUF419 family protein(yjbR)",1,948560
"3055","yjcB","putative inner membrane protein(yjcB)",1,948569
"3056","yjcC","putative membrane-anchored cyclic-di-GMP phosphodiesterase(yjcC)",1,948568
"3057","yjcE","putative cation/proton antiporter(yjcE)",1,948577
"3058","yjcF","pentapeptide repeats protein(yjcF)",1,948576
"3059","yjcH","DUF485 family inner membrane protein(yjcH)",1,948574
"3060","yjcO","Sel1 family TPR-like repeat protein(yjcO)",1,948586
"3061","yjcS","metallo-beta-lactamase superfamily protein(yjcS)",1,948597
"3062","yjcZ","YjcZ family protein; yhjH motility defect suppressor(yjcZ)",1,948633
"3063","yjdC","putative transcriptional regulator(yjdC)",1,948650
"3064","yjdF","DUF2238 family inner membrane protein(yjdF)",1,948634
"3065","yjdI","putative 4Fe-4S mono-cluster protein(yjdI)",1,948648
"3066","yjdJ","GNAT family putative N-acetyltransferase(yjdJ)",1,948647
"3067","yjdP","putative periplasmic protein(yjdP)",1,2847754
"3068","yjeH","putative transporter(yjeH)",1,948656
"3069","yjeI","DUF4156 family lipoprotein(yjeI)",1,948664
"3070","yjeJ","uncharacterized protein(yjeJ)",1,948663
"3071","yjeM","putative transporter(yjeM)",1,948679
"3072","yjeT","DUF2065 family protein(yjeT)",1,948696
"3073","yjfC","ATP-Grasp family ATPase(yjfC)",1,948699
"3074","yjfF","putative sugar ABC transporter permease(yjfF)",1,948754
"3075","yjfI","DUF2170 family protein(yjfI)",1,948704
"3076","yjfJ","PspA/IM30 family protein(yjfJ)",1,948703
"3077","yjfK","DUF2491 family protein(yjfK)",1,948702
"3078","yjfL","UPF0719 family inner membrane protein(yjfL)",1,948701
"3079","yjfM","DUF1190 family protein(yjfM)",1,948700
"3080","yjfN","DUF1471 family periplasmic protein(yjfN)",1,948709
"3081","yjfP","acyl CoA esterase(yjfP)",1,948707
"3082","yjfY","YhcN family protein, periplasmic(yjfY)",1,948713
"3083","yjgA","ribosome-associated UPF0307 family protein(yjgA)",1,948751
"3084","yjgH","UPF0131 family protein(yjgH)",1,948769
"3085","yjgL","SopA-central-domain-like hexapeptide repeat protein(yjgL)",1,948776
"3086","yjgM","GNAT family putative N-acetyltransferase(yjgM)",1,948772
"3087","yjgN","DUF898 family inner membrane protein(yjgN)",1,948784
"3088","yjgR","DUF853 family protein with NTPase fold(yjgR)",1,948978
"3089","yjgX","pseudo(yjgX)",1,4056033
"3090","yjgZ","uncharacterized protein(yjgZ)",1,948804
"3091","yjhB","putative MFS transporter, membrane protein(yjhB)",1,948807
"3092","yjhC","GFO/IDH/MOCA family putative oxidoreductase. NAD(P)-dependent(yjhC)",1,948808
"3093","yjhD","pseudo(yjhD)",1,948809
"3094","yjhE","pseudo(yjhE)",1,948810
"3095","yjhP","putative methyltransferase(yjhP)",1,946851
"3096","yjhQ","GNAT family putative N-acetyltransferase(yjhQ)",1,949059
"3097","yjhR","pseudo(yjhR)",1,944740
"3098","yjiA","metal-binding GTPase(yjiA)",1,948882
"3099","yjiC","uncharacterized protein(yjiC)",1,948850
"3100","yjiG","SpmB family inner membrane protein(yjiG)",1,948854
"3101","yjiH","nucleoside recognition pore and gate family putative inner membrane transporter(yjiH)",1,948856
"3102","yjiJ","DUF1228 family putative inner membrane MFS superfamily transporter(yjiJ)",1,948859
"3103","yjiK","SdiA-regulated family putative membrane-anchored protein; putative phytase-like esterase(yjiK)",1,948957
"3104","yjiL","putative ATPase, activator of (R)-hydroxyglutaryl-CoA dehydratase(yjiL)",1,948837
"3105","yjiM","putative 2-hydroxyglutaryl-CoA dehydratase(yjiM)",1,945789
"3106","yjiN","zinc-type alcohol dehydrogenase-like protein(yjiN)",1,948860
"3107","yjiV","pseudo(yjiV)",1,2847669
"3108","yjiX","DUF466 family protein(yjiX)",1,949090
"3109","yjiY","putative transporter(yjiY)",1,948914
"3110","yjjA","putative DUF2501 family periplasmic protein(yjjA)",1,948887
"3111","yjjB","DUF3815 family inner membrane protein(yjjB)",1,948811
"3112","yjjG","dUMP phosphatase(yjjG)",1,948899
"3113","yjjI","DUF3029 family protein, putative glycine radical enzyme(yjjI)",1,948904
"3114","yjjP","DUF1212 family inner membrane protein(yjjP)",1,948812
"3115","yjjQ","putative transcriptional regulator(yjjQ)",1,948896
"3116","yjjU","putative patatin-like family phospholipase(yjjU)",1,948906
"3117","yjjV","putative DNase(yjjV)",1,2847741
"3118","yjjW","putative pyruvate formate lyase activating enzyme(yjjW)",1,948905
"3119","yjjX","non-canonical purine NTP phosphatase, ITPase/XTPase(yjjX)",1,948919
"3120","yjjY","uncharacterized protein(yjjY)",1,948925
"3121","yjjZ","uncharacterized protein(yjjZ)",1,1450313
"3122","ykfJ","pseudo(ykfJ)",1,944924
"3123","ykgA","pseudo(ykgA)",1,944956
"3124","ykgE","cysteine-rich LutA family protein; putative electron transport chain YkgEFG component(ykgE)",1,948438
"3125","ykgF","ferridoxin-like LutB family protein; putative electron transport chain YkgEFG component(ykgF)",1,944980
"3126","ykgG","LutC family protein; putative electron transport chain YkgEFG component(ykgG)",1,945906
"3127","ykgH","putative inner membrane protein(ykgH)",1,947513
"3128","ykgJ","UPF0153 cysteine cluster protein(ykgJ)",1,945905
"3129","ykgL","uncharacterized protein(ykgL)",1,944962
"3130","ykgM","50S ribosomal protein L31 type B; alternative zinc-limitation L31 protein(ykgM)",1,944960
"3131","ykiA","pseudo(ykiA)",1,945423
"3132","ylaB","putative membrane-anchored cyclic-di-GMP phosphodiesterase(ylaB)",1,948951
"3133","ylaC","DUF1449 family inner membrane protein(ylaC)",1,948876
"3134","ylbE","NO-induced DUF1116 protein(ylbE)",1,4056025
"3135","ylbF","putative anaerobic allantoin catabolic oxamate carbamoyltransferase; DUF2877 family protein(ylbF)",1,945195
"3136","ylbG","pseudo(ylbG)",1,946803
"3137","ylcG","uncharacterized protein, DLP12 prophage(ylcG)",1,1450240
"3138","yliE","putative membrane-anchored cyclic-di-GMP phosphodiesterase(yliE)",1,945462
"3139","yliF","putative membrane-anchored diguanylate cyclase(yliF)",1,945463
"3140","yliI","soluble aldose sugar dehydrogenase(yliI)",1,945467
"3141","ymdA","uncharacterized protein(ymdA)",1,949012
"3142","ymdB","O-acetyl-ADP-ribose deacetylase; RNase III inhibitor during cold shock; putative cardiolipin synthase C regulatory subunit(ymdB)",1,946987
"3143","ymdF","KGG family protein(ymdF)",1,945598
"3144","ymfA","DUF3592 family inner membrane protein(ymfA)",1,945684
"3145","ymgA","RcsB connector protein for regulation of biofilm(ymgA)",1,948991
"3146","ymgC","Blue light, low temperature and stress induced protein(ymgC)",1,945090
"3147","ymgD","uncharacterized protein(ymgD)",1,945732
"3148","ymgE","UPF0410 family putative inner membrane protein(ymgE)",1,945760
"3149","ymgF","inner membrane division septum protein(ymgF)",1,1450253
"3150","ymjA","DUF2543 family protein(ymjA)",1,945874
"3151","ymjC","pseudo(ymjC)",1,1450258
"3152","ynaE","cold shock protein, Rac prophage(ynaE)",1,946078
"3153","ynaI","mechanosensitive channel protein, very small conductance(ynaI)",1,945898
"3154","ynaJ","DUF2534 family putative inner membrane protein(ynaJ)",1,945901
"3155","ynaK","Rac prophage; conserved protein(ynaK)",1,947417
"3156","ynbA","inner membrane protein(ynbA)",1,945973
"3157","ynbB","putative CDP-diglyceride synthase(ynbB)",1,945972
"3158","ynbC","putative esterase(ynbC)",1,945970
"3159","ynbD","putative phosphatase inner membrane protein(ynbD)",1,945985
"3160","ynbE","lipoprotein(ynbE)",1,945946
"3161","yncD","putative iron outer membrane transporter(yncD)",1,946015
"3162","yncE","ATP-binding protein, periplasmic, function unknown(yncE)",1,946006
"3163","yncG","glutathione S-transferase homolog(yncG)",1,946023
"3164","yncH","IPR020099 family protein(yncH)",1,946024
"3165","yncJ","uncharacterized protein(yncJ)",1,945990
"3166","yneE","bestrophin family putative inner membrane protein(yneE)",1,946188
"3167","yneF","putative membrane-bound diguanylate cyclase(yneF)",1,947422
"3168","yneG","DUF4186 family protein(yneG)",1,946171
"3169","yneJ","putative DNA-binding transcriptional regulator(yneJ)",1,946079
"3170","yneK","uncharacterized protein(yneK)",1,946080
"3171","yneL","pseudo(yneL)",1,946063
"3172","ynfA","UPF0060 family inner membrane protein(ynfA)",1,946125
"3173","ynfB","UPF0482 family putative periplasmic protein(ynfB)",1,946119
"3174","ynfC","UPF0257 family lipoprotein(ynfC)",1,946131
"3175","ynfD","DUF1161 family periplasmic protein(ynfD)",1,946133
"3176","ynfE","putative selenate reductase, periplasmic(ynfE)",1,946135
"3177","ynfF","S- and N-oxide reductase, A subunit, periplasmic(ynfF)",1,945268
"3178","ynfG","oxidoreductase, Fe-S subunit(ynfG)",1,945638
"3179","ynfH","oxidoreductase, membrane subunit(ynfH)",1,945822
"3180","ynfL","LysR family putative transcriptional regulator(ynfL)",1,946136
"3181","ynfM","putative arabinose efflux transporter(ynfM)",1,946138
"3182","ynfN","Qin prophage; cold shock-induced protein(ynfN)",1,946097
"3183","yniA","fructosamine kinase family protein(yniA)",1,946236
"3184","yniB","putative inner membrane protein(yniB)",1,945140
"3185","yniC","2-deoxyglucose-6-P phosphatase(yniC)",1,945632
"3186","ynjA","carboxymuconolactone decarboxylase family protein(ynjA)",1,946270
"3187","ynjB","putative ABC transporter periplasmic binding protein(ynjB)",1,946271
"3188","ynjC","putative ABC transporter permease(ynjC)",1,946273
"3189","ynjD","putative ABC transporter ATPase(ynjD)",1,944965
"3190","ynjE","molybdopterin synthase sulfurtransferase(ynjE)",1,946505
"3191","ynjF","CDP-alcohol phosphatidyltransferase family inner membrane protein(ynjF)",1,946221
"3192","ynjH","DUF1496 family protein(ynjH)",1,946279
"3193","ynjI","inner membrane protein(ynjI)",1,946239
"3194","yoaA","putative ATP-dependent helicase, DinG family(yoaA)",1,946305
"3195","yoaB","putative reactive intermediate deaminase(yoaB)",1,946357
"3196","yoaC","DUF1889 family protein(yoaC)",1,946308
"3197","yoaD","putative membrane-anchored cyclic-di-GMP phosphodiesterase, regulator of cellulose production(yoaD)",1,946336
"3198","yoaE","putative membrane protein/conserved protein(yoaE)",1,946335
"3199","yoaF","DUF333 family outer membrane lipoprotein(yoaF)",1,946310
"3200","yoaG","uncharacterized protein(yoaG)",1,946314
"3201","yoaH","UPF0181 family protein(yoaH)",1,946346
"3202","yobA","CopC family protein(yobA)",1,948315
"3203","yobB","C-N hydrolase family protein(yobB)",1,948329
"3204","yobD","UPF0266 family inner membrane protein(yobD)",1,946343
"3205","yobF","DUF2527 family heat-induced protein(yobF)",1,946338
"3206","yodB","cytochrome b561 homolog(yodB)",1,946491
"3207","yoeA","pseudo(yoeA)",1,4056042
"3208","yoeD","pseudo(yoeD)",1,5625568
"3209","yohC","Yip1 family inner membrane protein(yohC)",1,946666
"3210","yohD","DedA family inner membrane protein(yohD)",1,946661
"3211","yohF","putative oxidoreductase(yohF)",1,949126
"3212","yohJ","UPF0299 family inner membrane protein(yohJ)",1,949127
"3213","yohK","LrgB family inner membrane protein(yohK)",1,949125
"3214","yojI","microcin J25 efflux ABC transporter permease/ATPase(yojI)",1,946705
"3215","ypdA","sensor kinase regulating yhjX; pyruvate-responsive YpdAB two-component system(ypdA)",1,946723
"3216","ypdB","response regulator activating yhjX; pyruvate-responsive YpdAB two-component system(ypdB)",1,947395
"3217","ypdC","putative DNA-binding protein(ypdC)",1,946856
"3218","ypdE","aminopeptidase(ypdE)",1,946848
"3219","ypdF","Xaa-Pro aminopeptidase(ypdF)",1,946853
"3220","ypdI","putative lipoprotein involved in colanic acid biosynthesis(ypdI)",1,949107
"3221","ypeA","GNAT family putative N-acetyltransferase(ypeA)",1,946917
"3222","ypeB","DUF3820 family protein(ypeB)",1,1450285
"3223","ypeC","DUF2502 family putative periplasmic protein(ypeC)",1,946855
"3224","ypfG","DUF1176 family protein(ypfG)",1,946828
"3225","ypfH","palmitoyl-CoA esterase activity, uncertain physiological substrate(ypfH)",1,947571
"3226","ypfJ","putative neutral zinc metallopeptidase(ypfJ)",1,946956
"3227","yphA","DoxX family inner membrane protein(yphA)",1,947365
"3228","yphB","mutarotase superfamily protein, YphB family(yphB)",1,947017
"3229","yphC","putative Zn-dependent NAD(P)-binding oxidoreductase(yphC)",1,947019
"3230","yphD","putative sugar ABC transporter permease(yphD)",1,949063
"3231","yphE","putative sugar ABC transporter ATPase(yphE)",1,948990
"3232","yphF","putative sugar ABC transporter periplasmic binding protein(yphF)",1,947020
"3233","yphG","DUF4380 domain-containing TPR repeat protein(yphG)",1,947021
"3234","yphH","putative DNA-binding transcriptional regulator(yphH)",1,947023
"3235","ypjD","cytochrome c assembly protein family inner membrane protein(ypjD)",1,947098
"3236","yqaA","COG1238 family inner membrane protein(yqaA)",1,945419
"3237","yqaB","fructose-1-P and 6-phosphogluconate phosphatase(yqaB)",1,945776
"3238","yqaE","cyaR sRNA-regulated protein(yqaE)",1,947138
"3239","yqcA","short-chain flavodoxin, FMN-binding(yqcA)",1,947151
"3240","yqcC","DUF446 family protein(yqcC)",1,946027
"3241","yqcE","putative MFS transporter, inner membrane protein(yqcE)",1,947248
"3242","yqeA","putative amino acid kinase(yqeA)",1,947358
"3243","yqeB","XdhC-CoxI family protein with NAD(P)-binding Rossman fold(yqeB)",1,947357
